Sales document,Customer_Number,Material,Pricing RC,RCDescription,Calendar Day,F8,$
973301353,3674144,2301215,363,Overwr Price Eng Cust.NP - Z001,01/14/2019,5,70
973269353,2830237,2607267,120,Pricing Engine ZGPD,01/18/2019,1,199
439847353,3676828,8140749,363,Overwr Price Eng Cust.NP - Z001,01/02/2019,5,1345
903922253,3650378,8944992,120,Pricing Engine ZGPD,01/04/2019,-1,-1000
953869253,3326984,2313046,120,Pricing Engine ZGPD,01/18/2019,90,483.91
953869253,3326984,2307639,120,Pricing Engine ZGPD,01/18/2019,80,230.15
973345253,3651522,2302246,120,Pricing Engine ZGPD,01/01/2019,0,0
973345253,3651522,2375443,120,Pricing Engine ZGPD,01/01/2019,0,0
973345253,3651522,2302220,120,Pricing Engine ZGPD,01/01/2019,0,0
439852853,3234606,2363982,230,Agreement Netprice,01/07/2019,0,0
439852853,3234606,8986292,230,Agreement Netprice,01/07/2019,2,1600.32
439852853,3234606,8184671,120,Pricing Engine ZGPD,01/07/2019,2,2732
973302853,3317507,2303342,120,Pricing Engine ZGPD,01/11/2019,10,143
973371853,3672869,2363988,120,Pricing Engine ZGPD,01/09/2019,1,355.66
973265853,3219622,2307663,120,Pricing Engine ZGPD,01/21/2019,50,296.76
973265853,3219622,2305003,120,Pricing Engine ZGPD,01/21/2019,100,177.97
973265853,3219622,2307662,120,Pricing Engine ZGPD,01/21/2019,50,328.45
973265853,3219622,2305002,120,Pricing Engine ZGPD,01/21/2019,50,107.77
973265853,3219622,2305078,120,Pricing Engine ZGPD,01/21/2019,50,193.04
973265853,3219622,2305009,120,Pricing Engine ZGPD,01/21/2019,50,136.55
401345853,2376275,8957976,#,#,01/03/2019,-1,-949.05
401345853,2376275,2645878,#,#,01/03/2019,0,0
401345853,2376275,2345319,#,#,01/03/2019,0,0
401345853,2376275,2303265,#,#,01/03/2019,0,0
973377853,3673652,8948112,120,Pricing Engine ZGPD,01/10/2019,1,140.59
523877853,3675608,2344423,#,#,01/07/2019,1,0
523877853,3675608,2623599,#,#,01/07/2019,1,0
439851153,3924624,2687655,230,Agreement Netprice,01/08/2019,5,45
973371153,3185304,2680687,120,Pricing Engine ZGPD,01/10/2019,30,34.56
973347153,3676474,2305006,120,Pricing Engine ZGPD,01/01/2019,0,0
973347153,3676474,2305078,120,Pricing Engine ZGPD,01/01/2019,0,0
973347153,3676474,2622508,230,Agreement Netprice,01/01/2019,0,0
973347153,3676474,2307634,120,Pricing Engine ZGPD,01/01/2019,0,0
973663953,3675866,8104701,230,Agreement Netprice,01/01/2019,0,0
439871953,3675394,2334219,120,Pricing Engine ZGPD,01/18/2019,128,291
401304953,2180454,8987702,#,#,01/15/2019,0,-1025.71
973307953,3675488,2629064,120,Pricing Engine ZGPD,01/16/2019,8,63.8
973307953,3675488,2629060,120,Pricing Engine ZGPD,01/16/2019,8,102.08
439876453,3671743,2653167,120,Pricing Engine ZGPD,01/15/2019,0,0
439853453,2233263,2363988,230,Agreement Netprice,01/08/2019,1,251.59
439852453,3674621,8980156,120,Pricing Engine ZGPD,01/07/2019,10,752.58
439852453,3674621,8104709,230,Agreement Netprice,01/07/2019,15,3882.15
439852453,3674621,2369405,120,Pricing Engine ZGPD,01/07/2019,0,0
439852453,3674621,2366090,120,Pricing Engine ZGPD,01/07/2019,0,0
973358453,2278756,8969260,230,Agreement Netprice,01/03/2019,0,0
973358453,2278756,8910420,230,Agreement Netprice,01/03/2019,1,3456
439854453,3674652,2313678,120,Pricing Engine ZGPD,01/10/2019,100,35.36
973232553,3659314,8986293,230,Agreement Netprice,01/22/2019,2,1859.18
973232553,3659314,2363982,230,Agreement Netprice,01/22/2019,0,0
973232553,3659314,8140741,230,Agreement Netprice,01/22/2019,1,282.08
401239553,3650620,2310069,#,#,01/21/2019,0,0
401239553,3650620,2348784,#,#,01/21/2019,0,0
953209553,3678703,8980156,230,Agreement Netprice,01/04/2019,6,433.14
953209553,3678703,2680203,120,Pricing Engine ZGPD,01/04/2019,20,77.38
953209553,3678703,2388532,120,Pricing Engine ZGPD,01/04/2019,4000,110.01
953209553,3678703,2656048,120,Pricing Engine ZGPD,01/04/2019,16000,212.88
953209553,3678703,2383671,120,Pricing Engine ZGPD,01/04/2019,4000,82.16
953209553,3678703,2656049,120,Pricing Engine ZGPD,01/04/2019,8000,118.7
953209553,3678703,2656045,120,Pricing Engine ZGPD,01/04/2019,160000,1929.58
953209553,3678703,2369405,230,Agreement Netprice,01/04/2019,0,0
953209553,3678703,2383660,120,Pricing Engine ZGPD,01/04/2019,10,38.69
953209553,3678703,2382880,120,Pricing Engine ZGPD,01/04/2019,4000,94.42
953209553,3678703,2366090,230,Agreement Netprice,01/04/2019,0,0
439845553,3675486,2659526,120,Pricing Engine ZGPD,01/01/2019,0,0
439875553,3676162,2310061,120,Pricing Engine ZGPD,01/22/2019,0,0
439875553,3676162,2639541,120,Pricing Engine ZGPD,01/22/2019,0,0
439875553,3676162,8106305,120,Pricing Engine ZGPD,01/22/2019,1,619
439875553,3676162,2384807,120,Pricing Engine ZGPD,01/22/2019,0,0
439875553,3676162,2384507,120,Pricing Engine ZGPD,01/22/2019,0,0
973261753,3678275,2664674,320,Overwr Price Eng Goodwill,01/17/2019,2,0
973378053,3672537,2677680,120,Pricing Engine ZGPD,01/09/2019,4,99.2
439854053,3673826,8986296,230,Agreement Netprice,01/10/2019,1,252.4
439854053,3673826,2363982,230,Agreement Netprice,01/10/2019,0,0
439855053,3671158,2650522,120,Pricing Engine ZGPD,01/11/2019,2,173.31
973353673,3672898,2313606,120,Pricing Engine ZGPD,01/02/2019,2,258
523801673,3673435,2317293,#,#,01/11/2019,1,0
523801673,3673435,2396622,#,#,01/11/2019,1,0
523801673,3673435,2639541,#,#,01/11/2019,1,0
523801673,3673435,2396635,#,#,01/11/2019,1,0
523890673,3599660,2349873,#,#,01/03/2019,1,0
523890673,3599660,2349803,#,#,01/03/2019,1,0
523890673,3599660,2349808,#,#,01/03/2019,1,0
523890673,3599660,2239207,#,#,01/03/2019,1,0
973356373,3319805,2673146,363,Overwr Price Eng Cust.NP - Z001,01/02/2019,0,0
973356373,3319805,2632568,363,Overwr Price Eng Cust.NP - Z001,01/02/2019,0,0
973356373,3319805,8957924,363,Overwr Price Eng Cust.NP - Z001,01/02/2019,1,250
973356373,3319805,2339214,363,Overwr Price Eng Cust.NP - Z001,01/02/2019,0,0
973356373,3319805,2654004,363,Overwr Price Eng Cust.NP - Z001,01/02/2019,0,0
973356373,3319805,2322125,363,Overwr Price Eng Cust.NP - Z001,01/02/2019,0,0
973356373,3319805,2348785,363,Overwr Price Eng Cust.NP - Z001,01/02/2019,0,0
973356373,3319805,2655055,363,Overwr Price Eng Cust.NP - Z001,01/02/2019,0,0
973356373,3319805,8666577,120,Pricing Engine ZGPD,01/02/2019,1,985.77
973356373,3319805,8666577,363,Overwr Price Eng Cust.NP - Z001,01/02/2019,1,929.98
973356373,3319805,2673190,363,Overwr Price Eng Cust.NP - Z001,01/02/2019,0,0
439850373,3047990,2627757,120,Pricing Engine ZGPD,01/14/2019,1,69
401233273,3671414,2355676,#,#,01/18/2019,0,108.19
401233273,3671414,2342393,#,#,01/18/2019,0,111.61
401233273,3671414,2338112,#,#,01/18/2019,0,92.9
401233273,3671414,8178742,#,#,01/18/2019,0,202.22
401233273,3671414,2639541,#,#,01/18/2019,0,62.22
401233273,3671414,2310069,#,#,01/18/2019,0,117.85
401233273,3671414,8142554,#,#,01/18/2019,0,223.12
401233273,3671414,2615685,#,#,01/18/2019,0,102.01
401233273,3671414,2384807,#,#,01/18/2019,0,580.51
439847273,2239432,8174652,230,Agreement Netprice,01/02/2019,10,1187.2
439847273,2239432,2669150,230,Agreement Netprice,01/02/2019,0,0
439847273,2239432,8138770,230,Agreement Netprice,01/02/2019,10,1187.2
439857273,3888177,2651253,230,Agreement Netprice,01/11/2019,0,0
439857273,3888177,8104073,230,Agreement Netprice,01/11/2019,3,278.46
439876873,3659609,8666779,230,Agreement Netprice,01/14/2019,3,443.52
973263873,2156042,2313675,120,Pricing Engine ZGPD,01/21/2019,100,39.63
973238873,3651282,2629026,120,Pricing Engine ZGPD,01/22/2019,16,355.66
523875873,2223888,2317619,#,#,01/03/2019,1,0
523875873,2223888,2315005,#,#,01/03/2019,1,0
439857873,3674621,8980145,120,Pricing Engine ZGPD,01/11/2019,9,1109.68
439857873,3674621,2369405,120,Pricing Engine ZGPD,01/11/2019,0,0
439857873,3674621,2336070,120,Pricing Engine ZGPD,01/11/2019,0,0
523877873,3655067,2344423,#,#,01/10/2019,1,0
401340873,3650620,2342393,#,#,01/08/2019,8,1528.32
401340873,3650620,8106238,507,Customer,01/07/2019,15,2865.6
401340873,3650620,2310259,507,Customer,01/07/2019,0,0
401340873,3650620,2314065,507,Customer,01/07/2019,0,0
439850873,2185134,2686626,230,Agreement Netprice,01/14/2019,0,0
439850873,2185134,8986296,230,Agreement Netprice,01/14/2019,2,312
439850873,2185134,2363982,230,Agreement Netprice,01/14/2019,0,0
439850873,2185134,8171330,230,Agreement Netprice,01/14/2019,1,285
973303173,3673651,2313046,230,Agreement Netprice,01/11/2019,20,84.76
401262173,3672247,2310069,#,#,01/17/2019,0,13.07
439851173,2921684,8184671,120,Pricing Engine ZGPD,01/08/2019,2,2353.51
401239173,2625086,2654004,507,Customer,01/21/2019,1,28.5
401239173,2625086,2655055,507,Customer,01/21/2019,2,58
973260173,3659587,8105331,120,Pricing Engine ZGPD,01/21/2019,2,1726.86
523872973,3654253,2310590,#,#,01/10/2019,1,0
523872973,3654253,2310590,#,#,01/10/2019,1,0
439874973,2985821,2602657,120,Pricing Engine ZGPD,01/21/2019,1,40.25
973305973,2651572,2600611,230,Agreement Netprice,01/15/2019,20000,348.36
401226473,3655155,2342393,507,Customer,01/22/2019,4,796
401261473,2651572,2324481,507,Customer,01/17/2019,0,0
401261473,2651572,2639541,507,Customer,01/17/2019,0,0
401261473,2651572,2310259,507,Customer,01/17/2019,0,0
401261473,2651572,2314065,507,Customer,01/17/2019,0,0
401261473,2651572,8106307,507,Customer,01/17/2019,2,1158
401261473,2651572,2384807,507,Customer,01/17/2019,0,0
973239473,2229657,2362301,230,Agreement Netprice,01/22/2019,0,0
973239473,2229657,8987324,230,Agreement Netprice,01/22/2019,1,2031.94
973239473,2229657,2369405,230,Agreement Netprice,01/22/2019,0,0
973239473,2229657,8987320,230,Agreement Netprice,01/22/2019,1,2824.79
973239473,2229657,2366090,230,Agreement Netprice,01/22/2019,0,0
973239473,2229657,2336070,230,Agreement Netprice,01/22/2019,0,0
973309473,3659398,2352007,120,Pricing Engine ZGPD,01/14/2019,2,21.96
523802573,3659582,2385671,#,#,01/16/2019,1,82.04
523802573,3659582,2388495,#,#,01/16/2019,1,120.89
973308573,3659428,8991116,230,Agreement Netprice,01/14/2019,1,73.83
973308573,3659428,2650798,363,Overwr Price Eng Cust.NP - Z001,01/14/2019,12,24
973308573,3659428,2659431,230,Agreement Netprice,01/14/2019,0,0
973308573,3659428,2650799,363,Overwr Price Eng Cust.NP - Z001,01/14/2019,12,24
973308573,3659428,2380149,230,Agreement Netprice,01/14/2019,0,0
973308573,3659428,2310594,363,Overwr Price Eng Cust.NP - Z001,01/14/2019,1,89
973308573,3659428,2384807,363,Overwr Price Eng Cust.NP - Z001,01/14/2019,1,119
523166773,2246148,2317616,#,#,01/21/2019,1,0
523166773,2246148,2344423,#,#,01/21/2019,1,0
523166773,2246148,2396622,#,#,01/21/2019,1,0
523166773,2246148,2396622,#,#,01/21/2019,1,0
523166773,2246148,2301778,#,#,01/21/2019,1,0
523166773,2246148,2317611,#,#,01/21/2019,1,0
523166773,2246148,2330771,#,#,01/21/2019,1,0
523166773,2246148,2336501,#,#,01/21/2019,1,0
523166773,2246148,2317619,#,#,01/21/2019,1,0
523166773,2246148,2336559,#,#,01/21/2019,1,0
523166773,2246148,2315005,#,#,01/21/2019,1,0
523166773,2246148,2605150,#,#,01/21/2019,1,0
523166773,2246148,2336550,#,#,01/21/2019,1,0
973262773,3239464,2313043,120,Pricing Engine ZGPD,01/16/2019,10,65.25
523878773,2845766,2261453,#,#,01/03/2019,1,0
401239773,3659582,8433166,507,Customer,01/21/2019,1,998.9
401239773,3659582,8433166,507,Customer,01/22/2019,1,998.9
401239773,3659582,2321969,507,Customer,01/21/2019,2,598
401239773,3659582,2349225,507,Customer,01/21/2019,0,0
401239773,3659582,2349225,507,Customer,01/22/2019,0,0
401239773,3659582,2384980,507,Customer,01/21/2019,0,0
401239773,3659582,2384980,507,Customer,01/22/2019,0,0
439879773,3654651,2261620,120,Pricing Engine ZGPD,01/21/2019,300,233.74
973233073,3657887,8431405,120,Pricing Engine ZGPD,01/21/2019,1,0
973262073,3651887,2307663,230,Agreement Netprice,01/16/2019,10,51.2
973262073,3651887,2622508,230,Agreement Netprice,01/16/2019,2,64.98
973304073,3672905,2602654,120,Pricing Engine ZGPD,01/16/2019,4,161
973357073,3659428,2314065,230,Agreement Netprice,01/07/2019,1,202.23
973357073,3659428,2384807,363,Overwr Price Eng Cust.NP - Z001,01/07/2019,1,119
439876603,3659917,2362301,230,Agreement Netprice,01/14/2019,0,0
439876603,3659917,2362301,363,Overwr Price Eng Cust.NP - Z001,01/14/2019,0,0
439876603,3659917,8987324,230,Agreement Netprice,01/14/2019,1,1905.74
439876603,3659917,8431405,120,Pricing Engine ZGPD,01/14/2019,1,0
439876603,3659917,2369405,230,Agreement Netprice,01/14/2019,0,0
439876603,3659917,2369405,363,Overwr Price Eng Cust.NP - Z001,01/14/2019,0,0
439876603,3659917,8987320,363,Overwr Price Eng Cust.NP - Z001,01/14/2019,1,2459.76
439876603,3659917,2366090,230,Agreement Netprice,01/14/2019,0,0
439876603,3659917,2336070,363,Overwr Price Eng Cust.NP - Z001,01/14/2019,0,0
973233603,3581400,2363983,120,Pricing Engine ZGPD,01/21/2019,0,0
973233603,3581400,2653165,120,Pricing Engine ZGPD,01/21/2019,0,0
973233603,3581400,8986210,120,Pricing Engine ZGPD,01/21/2019,2,313.92
973345603,3657768,8964822,120,Pricing Engine ZGPD,01/01/2019,0,0
973345603,3657768,8969260,120,Pricing Engine ZGPD,01/01/2019,0,0
973345603,3657768,8104700,120,Pricing Engine ZGPD,01/01/2019,0,0
903930603,3519727,2346720,120,Pricing Engine ZGPD,01/01/2019,0,0
903926303,3123581,2612888,120,Pricing Engine ZGPD,01/03/2019,-1,-169.1
973231303,2106424,2363988,120,Pricing Engine ZGPD,01/22/2019,4,1422.66
401340303,2176344,2323916,507,Customer,01/04/2019,1,899
973370303,2657768,2323913,230,Agreement Netprice,01/11/2019,1,1229.43
439856203,3657770,2313373,120,Pricing Engine ZGPD,01/03/2019,1000,516.48
439856203,3657770,2629029,120,Pricing Engine ZGPD,01/03/2019,32,239.01
439873203,3675927,2629906,230,Agreement Netprice,01/15/2019,9,25.98
439873203,3675927,2622502,120,Pricing Engine ZGPD,01/15/2019,20,984.87
973302203,3917547,8986296,230,Agreement Netprice,01/14/2019,1,280.31
973302203,3917547,2363982,230,Agreement Netprice,01/14/2019,0,0
523804203,3671027,2384807,#,#,01/15/2019,1,0
973355203,3651317,2615685,120,Pricing Engine ZGPD,01/07/2019,1,189
973340203,3675866,8951993,120,Pricing Engine ZGPD,01/02/2019,1,2061.27
973340203,3675866,2312493,120,Pricing Engine ZGPD,01/02/2019,0,0
973340203,3675866,8945488,120,Pricing Engine ZGPD,01/02/2019,1,1840.78
439876803,2850811,2687597,120,Pricing Engine ZGPD,01/14/2019,1,4.17
973303803,3673612,2374026,120,Pricing Engine ZGPD,01/11/2019,3,477
973303803,3673612,2303342,120,Pricing Engine ZGPD,01/11/2019,5,71.5
973303803,3673612,2378352,120,Pricing Engine ZGPD,01/11/2019,2,598
973303803,3673612,8460921,120,Pricing Engine ZGPD,01/11/2019,3,687
973303803,3673612,8431404,120,Pricing Engine ZGPD,01/11/2019,1,0
973303803,3673612,2266704,120,Pricing Engine ZGPD,01/11/2019,6,121.5
973303803,3673612,2266705,120,Pricing Engine ZGPD,01/11/2019,6,139.5
973303803,3673612,2384807,120,Pricing Engine ZGPD,01/11/2019,0,0
973359803,3452400,2310598,120,Pricing Engine ZGPD,01/04/2019,1,199
523809803,3828118,2655055,#,#,01/14/2019,1,0
973306103,2816964,2635526,120,Pricing Engine ZGPD,01/14/2019,1,187.32
401262103,3310652,2342393,#,#,01/17/2019,0,130.7
903921103,2237440,2622508,120,Pricing Engine ZGPD,01/08/2019,0,0
903921103,2237440,2363008,120,Pricing Engine ZGPD,01/08/2019,0,0
903921103,2237440,8104907,120,Pricing Engine ZGPD,01/08/2019,0,0
903921103,2237440,2665690,120,Pricing Engine ZGPD,01/08/2019,0,0
401304103,2376275,8945453,507,Customer,01/21/2019,1,1599
401304103,2376275,2264512,507,Customer,01/21/2019,0,0
401304103,2376275,2398727,507,Customer,01/21/2019,0,0
401304103,2376275,2627757,507,Customer,01/21/2019,0,0
401304103,2376275,2358230,507,Customer,01/21/2019,0,0
953865103,3674081,2346228,120,Pricing Engine ZGPD,01/22/2019,0,0
953865103,3674081,8431404,120,Pricing Engine ZGPD,01/23/2019,1,0
953865103,3674081,2303265,120,Pricing Engine ZGPD,01/22/2019,0,0
953865103,3674081,2325675,120,Pricing Engine ZGPD,01/22/2019,0,0
953865103,3674081,8431497,120,Pricing Engine ZGPD,01/22/2019,3,2997
953865103,3674081,2382280,120,Pricing Engine ZGPD,01/22/2019,0,0
439852903,3212469,8104709,120,Pricing Engine ZGPD,01/07/2019,1,383.6
439845903,2886628,2369405,120,Pricing Engine ZGPD,01/01/2019,0,0
523875903,2609815,2653323,#,#,01/04/2019,1,0
523875903,2609815,2653323,#,#,01/04/2019,1,0
973300903,3675925,2304173,120,Pricing Engine ZGPD,01/15/2019,1,212
973300903,3675925,2390902,120,Pricing Engine ZGPD,01/15/2019,0,0
903988503,3310162,2398496,120,Pricing Engine ZGPD,01/16/2019,-200,-250
903988503,3310162,2398493,120,Pricing Engine ZGPD,01/16/2019,-200,-290
903988503,3310162,2398495,120,Pricing Engine ZGPD,01/16/2019,-20,-75
973350503,3675394,2328008,120,Pricing Engine ZGPD,01/07/2019,1000,83.62
973376703,3678287,2600899,120,Pricing Engine ZGPD,01/09/2019,50,225
973376703,3678287,2266775,120,Pricing Engine ZGPD,01/09/2019,1,147
973376703,3678287,2600250,120,Pricing Engine ZGPD,01/09/2019,40,107
903988703,3678831,8986296,230,Agreement Netprice,01/16/2019,-20,-4691.2
903988703,3678831,8986296,467,Overwr Agr Man.Disc. - ZMAT,01/16/2019,20,3553.4
903988703,3678831,2363982,230,Agreement Netprice,01/16/2019,0,0
903988703,3678831,2363982,467,Overwr Agr Man.Disc. - ZMAT,01/16/2019,0,0
523870703,3944094,2335546,#,#,01/07/2019,1,0
523870703,3944094,2344423,#,#,01/09/2019,1,0
523870703,3944094,2344423,#,#,01/09/2019,1,0
523870703,3944094,2659439,#,#,01/10/2019,1,0
523870703,3944094,2659439,#,#,01/09/2019,1,0
523870703,3944094,2659439,#,#,01/10/2019,1,0
523870703,3944094,2651189,#,#,01/09/2019,1,0
523870703,3944094,2651189,#,#,01/09/2019,1,0
523870703,3944094,2651184,#,#,01/09/2019,1,0
523870703,3944094,2651184,#,#,01/09/2019,1,0
523870703,3944094,2323874,#,#,01/09/2019,1,0
523870703,3944094,2323874,#,#,01/09/2019,1,0
973238003,3651028,2317764,230,Agreement Netprice,01/22/2019,1000,966.3
973307003,3678251,2600615,120,Pricing Engine ZGPD,01/16/2019,2000,176.71
973264662,2104386,2390155,230,Agreement Netprice,01/17/2019,2,221.88
973264662,2104386,2390150,120,Pricing Engine ZGPD,01/17/2019,5,770
439874662,3165985,8931353,230,Agreement Netprice,01/21/2019,3,3956.7
439874662,3165985,2648639,230,Agreement Netprice,01/21/2019,0,0
439874662,3165985,8431404,120,Pricing Engine ZGPD,01/21/2019,1,0
439856362,3876350,2337548,120,Pricing Engine ZGPD,01/03/2019,4,250
439856362,3876350,2365330,120,Pricing Engine ZGPD,01/03/2019,1,164.34
973268362,3828118,8997752,120,Pricing Engine ZGPD,01/16/2019,0,0
973268362,3828118,8954331,120,Pricing Engine ZGPD,01/16/2019,2,112.37
523801362,2351799,2344423,#,#,01/14/2019,1,0
523804362,2223888,2384807,#,#,01/21/2019,1,0
439857362,3924624,8184661,230,Agreement Netprice,01/15/2019,1,153.29
973340362,3655451,2665672,363,Overwr Price Eng Cust.NP - Z001,01/02/2019,3,186.33
973340362,3655451,2617364,363,Overwr Price Eng Cust.NP - Z001,01/02/2019,10,398.9
973233262,3886836,8104156,363,Overwr Price Eng Cust.NP - Z001,01/22/2019,1,882.75
973233262,3886836,2622503,363,Overwr Price Eng Cust.NP - Z001,01/22/2019,0,0
439847262,3659196,2664867,120,Pricing Engine ZGPD,01/02/2019,1,518.53
973351862,3651366,2310036,230,Agreement Netprice,01/04/2019,0,0
973351862,3651366,2355676,230,Agreement Netprice,01/04/2019,0,0
973351862,3651366,8148512,230,Agreement Netprice,01/04/2019,0,0
973351862,3651366,2351958,230,Agreement Netprice,01/04/2019,0,0
973351862,3651366,2639541,230,Agreement Netprice,01/04/2019,0,0
973351862,3651366,8955077,230,Agreement Netprice,01/04/2019,1,714.08
973351862,3651366,2384807,230,Agreement Netprice,01/04/2019,0,0
439857862,3654651,2349221,120,Pricing Engine ZGPD,01/11/2019,8,19
439857862,3654651,2352005,120,Pricing Engine ZGPD,01/11/2019,2,60.45
973306162,3659844,2664839,120,Pricing Engine ZGPD,01/11/2019,1,911.85
903922162,3655451,2394806,120,Pricing Engine ZGPD,01/04/2019,-1000,-213.2
973301162,3757501,8986296,230,Agreement Netprice,01/14/2019,10,2542.5
973301162,3757501,2363982,230,Agreement Netprice,01/14/2019,0,0
973301162,3757501,8194774,230,Agreement Netprice,01/14/2019,1,2484.87
973301162,3757501,8431404,120,Pricing Engine ZGPD,01/14/2019,1,0
973301162,3757501,8985005,363,Overwr Price Eng Cust.NP - Z001,01/14/2019,1,5117.75
973301162,3757501,8436757,120,Pricing Engine ZGPD,01/14/2019,1,0
